kind,name,molecular_formula,SMILES,pubchem_cid,InChI,InChIKey,total_exact_mass,exact_mass,instrument,instrument_type,ms_level,ionization,ionization_mode,spectrum,score
biological,Cyclohexyl trimethylsilyl methylphosphonate,C10H23O3PSi,O=P(OC1CCCCC1)(O[Si](C)(C)C)C,,"InChI=1S/C10H23O3PSi/c1-14(11,13-15(2,3)4)12-10-8-6-5-7-9-10/h10H,5-9H2,1-4H3",JHVDWKZCBFJEAR-UHFFFAOYSA-N,250.11540775600002,,,,MS1,,positive,"[(15.0, 19.419419), (16.0, 0.2002), (27.0, 25.025025), (28.0, 2.102102), (29.0, 29.82983), (30.0, 0.600601), (39.0, 4.004004), (40.0, 0.700701), (41.0, 46.846847), (42.0, 10.41041), (43.0, 6.206206), (44.0, 2.602603), (45.0, 0.1001), (53.0, 4.604605), (54.0, 9.009009), (55.0, 46.946947), (56.0, 3.603604), (57.0, 11.511512), (58.0, 22.322322), (59.0, 1.501502), (60.0, 0.700701), (68.0, 14.714715), (69.0, 0.800801), (70.0, 3.503504), (71.0, 6.206206), (72.0, 0.3003), (73.0, 3.603604), (74.0, 17.617618), (75.0, 1.301301), (76.0, 0.700701), (78.0, 0.900901), (80.0, 2.302302), (81.0, 6.806807), (82.0, 14.314314), (83.0, 100.0), (84.0, 9.109109), (85.0, 0.3003), (89.0, 3.403403), (90.0, 5.705706), (91.0, 0.2002), (92.0, 0.1001), (99.0, 0.800801), (102.0, 2.302302), (104.0, 4.904905), (105.0, 8.408408), (106.0, 3.303303), (107.0, 3.603604), (108.0, 0.3003), (109.0, 0.1001), (117.0, 2.002002), (119.0, 0.600601), (120.0, 5.905906), (121.0, 4.304304), (122.0, 0.4004), (123.0, 0.1001), (130.0, 1.701702), (133.0, 3.603604), (134.0, 0.2002), (135.0, 0.2002), (136.0, 2.402402), (137.0, 2.802803), (138.0, 0.3003), (139.0, 0.1001), (143.0, 2.302302), (144.0, 2.902903), (145.0, 0.2002), (146.0, 5.605606), (147.0, 0.3003), (148.0, 2.502503), (149.0, 0.2002), (150.0, 0.4004), (152.0, 2.702703), (153.0, 0.3003), (154.0, 0.1001), (155.0, 0.1001), (165.0, 2.802803), (166.0, 0.2002), (167.0, 0.3003), (193.0, 0.1001), (205.0, 2.302302), (206.0, 0.3003), (207.0, 0.1001), (235.0, 18.618619), (236.0, 2.802803), (237.0, 0.900901), (250.0, 73.973974), (251.0, 12.012012), (252.0, 3.703704), (253.0, 0.4004)]",3.5714285714285716
biological,"Isobutanol, TMS derivative",C7H18OSi,O(CC(C)C)[Si](C)(C)C,,"InChI=1S/C7H18OSi/c1-7(2)6-8-9(3,4)5/h7H,6H2,1-5H3",ZQINJXJSYYRJIV-UHFFFAOYSA-N,146.112691726,,,,MS1,,positive,"[(15.0, 5.5), (27.0, 4.0), (28.0, 1.2), (29.0, 15.0), (30.0, 0.3), (39.0, 0.4), (40.0, 1.3), (41.0, 15.6), (42.0, 4.0), (43.0, 0.1), (44.0, 0.9), (46.0, 0.4), (52.0, 0.2), (54.0, 0.7), (55.0, 1.7), (56.0, 4.7), (57.0, 100.0), (58.0, 7.2), (59.0, 0.7), (60.0, 0.8), (61.0, 0.6), (69.0, 0.5), (70.0, 0.1), (72.0, 0.5), (73.0, 8.1), (74.0, 9.5), (75.0, 3.5), (76.0, 0.5), (77.0, 0.1), (85.0, 0.5), (86.0, 0.5), (88.0, 0.5), (89.0, 6.3), (90.0, 3.5), (91.0, 0.4), (92.0, 0.1), (99.0, 0.5), (101.0, 5.7), (102.0, 3.6), (103.0, 0.5), (104.0, 0.1), (115.0, 2.5), (116.0, 7.2), (117.0, 30.1), (118.0, 3.4), (119.0, 1.1), (129.0, 1.5), (130.0, 8.8), (131.0, 41.8), (132.0, 5.8), (133.0, 1.8), (134.0, 0.1), (144.0, 2.0), (145.0, 11.3), (146.0, 59.0), (147.0, 7.9), (148.0, 2.5), (149.0, 0.2)]",3.5714285714285716
biological,"Acrylic acid, TMS derivative",C6H12O2Si,O=C(O[Si](C)(C)C)C=C,,"InChI=1S/C6H12O2Si/c1-5-6(7)8-9(2,3)4/h5H,1H2,2-4H3",OTYBJBJYBGWBHB-UHFFFAOYSA-N,144.06065615400001,,,,MS1,,positive,"[(15.0, 1.9), (27.0, 10.7), (28.0, 0.2), (29.0, 2.6), (54.0, 1.0), (55.0, 100.0), (56.0, 8.3), (57.0, 2.5), (58.0, 6.9), (59.0, 0.5), (60.0, 0.2), (73.0, 48.4), (74.0, 11.1), (75.0, 8.3), (76.0, 0.7), (77.0, 0.2), (86.0, 2.0), (87.0, 0.1), (88.0, 0.1), (89.0, 4.1), (90.0, 0.3), (91.0, 0.1), (113.0, 0.4), (115.0, 2.0), (116.0, 0.1), (117.0, 2.0), (118.0, 0.1), (128.0, 1.9), (129.0, 14.0), (130.0, 1.5), (131.0, 0.5), (143.0, 7.8), (144.0, 49.7), (145.0, 6.1), (146.0, 2.1), (147.0, 0.1)]",3.5714285714285716
biological,"4-Phenylazophenol, TMS derivative",C15H18N2OSi,N(=NC1=CC=C(O[Si](C)(C)C)C=C1)C=2C=CC=CC2,,"InChI=1S/C15H18N2OSi/c1-19(2,3)18-15-11-9-14(10-12-15)17-16-13-7-5-4-6-8-13/h4-12H,1-3H3/b17-16+",AXBOCGWZORZVPY-WUKNDPDISA-N,270.118839726,,,,MS1,,positive,"[(15.0, 3.2), (27.0, 3.1), (28.0, 0.4), (29.0, 2.3), (31.0, 0.1), (38.0, 0.5), (39.0, 8.8), (40.0, 2.6), (41.0, 3.5), (42.0, 0.2), (43.0, 4.2), (44.0, 4.8), (45.0, 1.5), (46.0, 0.2), (50.0, 2.4), (51.0, 13.4), (52.0, 2.7), (53.0, 2.7), (54.0, 0.1), (56.0, 0.3), (57.0, 5.8), (58.0, 26.9), (59.0, 2.8), (60.0, 3.1), (61.0, 0.2), (63.0, 6.5), (64.0, 5.3), (65.0, 3.5), (66.0, 1.1), (67.0, 0.3), (68.0, 1.2), (69.0, 1.8), (70.0, 2.5), (71.0, 0.7), (72.0, 2.3), (73.0, 4.3), (74.0, 3.0), (75.0, 7.9), (76.0, 36.0), (77.0, 57.9), (78.0, 5.6), (79.0, 1.7), (80.0, 0.9), (81.0, 1.8), (82.0, 1.7), (83.0, 0.2), (84.0, 1.8), (85.0, 0.2), (86.0, 0.2), (87.0, 0.5), (88.0, 2.6), (89.0, 5.9), (90.0, 20.1), (91.0, 14.8), (92.0, 6.7), (93.0, 2.2), (94.0, 0.8), (95.0, 0.1), (96.0, 0.6), (100.0, 0.5), (101.0, 0.6), (102.0, 1.8), (103.0, 1.4), (104.0, 4.1), (105.0, 12.3), (106.0, 2.2), (107.0, 2.5), (108.0, 2.0), (109.0, 0.7), (110.0, 0.1), (114.0, 0.1), (115.0, 1.2), (116.0, 0.1), (118.0, 1.8), (119.0, 1.0), (120.0, 8.2), (121.0, 2.0), (122.0, 0.8), (123.0, 0.6), (126.0, 1.2), (127.0, 1.3), (128.0, 0.8), (130.0, 0.6), (132.0, 2.2), (133.0, 2.0), (134.0, 12.5), (135.0, 15.5), (136.0, 3.3), (137.0, 1.7), (138.0, 0.8), (139.0, 0.7), (142.0, 0.5), (143.0, 0.6), (147.0, 1.0), (148.0, 3.8), (149.0, 10.3), (150.0, 10.3), (151.0, 2.8), (152.0, 0.5), (153.0, 1.2), (154.0, 0.7), (155.0, 0.8), (156.0, 0.2), (160.0, 0.5), (162.0, 0.1), (163.0, 1.8), (164.0, 2.1), (165.0, 7.3), (166.0, 1.7), (167.0, 0.4), (173.0, 0.5), (176.0, 0.5), (177.0, 1.4), (178.0, 0.5), (179.0, 1.8), (180.0, 2.4), (181.0, 6.5), (182.0, 1.4), (183.0, 0.1), (192.0, 0.5), (193.0, 2.6), (194.0, 0.4), (195.0, 0.1), (197.0, 0.7), (198.0, 0.8), (199.0, 0.1), (200.0, 0.5), (203.0, 0.5), (214.0, 0.5), (225.0, 1.6), (226.0, 0.3), (238.0, 0.5), (239.0, 1.1), (240.0, 4.5), (241.0, 0.9), (242.0, 0.2), (254.0, 2.1), (255.0, 18.0), (256.0, 3.8), (257.0, 1.0), (258.0, 0.1), (269.0, 0.5), (270.0, 100.0), (271.0, 22.5), (272.0, 5.8), (273.0, 0.8), (274.0, 0.1)]",3.5714285714285716
biological,"5-Methoxy-1-pentanol, TMS derivative",C9H22O2Si,O(C)CCCCCO[Si](C)(C)C,,"InChI=1S/C9H22O2Si/c1-10-8-6-5-7-9-11-12(2,3)4/h5-9H2,1-4H3",IPBFETYVOGXEJZ-UHFFFAOYSA-N,190.13890647399998,,,,MS1,,positive,"[(15.0, 5.1), (27.0, 5.3), (28.0, 0.1), (29.0, 2.8), (41.0, 1.2), (42.0, 3.6), (43.0, 3.6), (44.0, 0.5), (45.0, 100.0), (46.0, 2.3), (47.0, 0.2), (56.0, 3.6), (57.0, 5.5), (58.0, 7.7), (59.0, 11.0), (60.0, 0.8), (69.0, 7.0), (70.0, 0.3), (73.0, 29.4), (74.0, 8.6), (75.0, 1.1), (76.0, 0.2), (87.0, 2.9), (88.0, 3.9), (89.0, 1.1), (90.0, 0.2), (101.0, 59.8), (102.0, 6.7), (103.0, 34.8), (104.0, 3.3), (105.0, 1.2), (116.0, 0.1), (117.0, 17.8), (118.0, 3.7), (119.0, 0.8), (120.0, 0.1), (131.0, 8.7), (132.0, 1.0), (133.0, 0.3), (145.0, 50.2), (146.0, 6.4), (147.0, 2.2), (148.0, 0.1), (159.0, 16.0), (160.0, 5.3), (161.0, 4.3), (162.0, 0.6), (163.0, 0.1), (174.0, 3.1), (175.0, 42.0), (176.0, 6.0), (177.0, 1.9), (178.0, 0.1), (189.0, 25.4), (190.0, 73.5), (191.0, 11.5), (192.0, 3.3), (193.0, 0.3)]",3.5714285714285716
biological,"Umbelliferone, TMS derivative",C12H14O3Si,O=C1OC=2C=C(O[Si](C)(C)C)C=CC2C=C1,,"InChI=1S/C12H14O3Si/c1-16(2,3)15-10-6-4-9-5-7-12(13)14-11(9)8-10/h4-8H,1-3H3",QHOSPKLEKYPTTO-UHFFFAOYSA-N,234.071220838,,,,MS1,,positive,"[(15.0, 3.2), (27.0, 1.0), (29.0, 1.5), (38.0, 0.2), (39.0, 1.8), (40.0, 0.6), (41.0, 0.4), (42.0, 0.1), (43.0, 3.3), (44.0, 0.2), (45.0, 0.7), (50.0, 0.2), (51.0, 7.1), (52.0, 0.8), (53.0, 4.8), (54.0, 0.3), (55.0, 1.3), (56.0, 0.8), (57.0, 1.6), (58.0, 10.4), (59.0, 0.7), (60.0, 0.6), (61.0, 0.7), (62.0, 1.4), (63.0, 1.8), (64.0, 0.6), (66.0, 2.0), (67.0, 1.5), (68.0, 0.2), (72.0, 1.7), (73.0, 80.5), (74.0, 17.2), (75.0, 8.8), (76.0, 3.7), (77.0, 1.2), (78.0, 1.6), (79.0, 16.1), (80.0, 1.6), (81.0, 0.3), (82.0, 0.3), (84.0, 0.2), (87.0, 1.3), (88.0, 0.8), (89.0, 8.9), (90.0, 1.5), (91.0, 10.7), (92.0, 2.6), (93.0, 0.6), (94.0, 1.7), (99.0, 4.4), (100.0, 0.4), (101.0, 1.7), (102.0, 0.9), (103.0, 3.3), (104.0, 3.8), (105.0, 0.9), (107.0, 0.1), (109.0, 0.3), (112.0, 0.7), (113.0, 0.5), (114.0, 10.4), (115.0, 2.6), (116.0, 3.4), (117.0, 13.2), (118.0, 2.5), (119.0, 1.1), (120.0, 0.3), (126.0, 1.3), (127.0, 2.9), (128.0, 0.3), (129.0, 0.1), (130.0, 0.7), (132.0, 0.5), (133.0, 1.1), (137.0, 0.7), (138.0, 0.8), (139.0, 0.1), (140.0, 2.0), (141.0, 1.0), (142.0, 0.1), (143.0, 2.1), (144.0, 0.4), (145.0, 28.3), (146.0, 3.3), (147.0, 0.2), (149.0, 0.7), (150.0, 3.7), (151.0, 1.2), (152.0, 2.4), (153.0, 0.3), (159.0, 0.7), (160.0, 0.8), (161.0, 2.5), (162.0, 1.0), (163.0, 2.3), (164.0, 1.7), (165.0, 1.7), (166.0, 0.2), (167.0, 0.7), (168.0, 0.8), (169.0, 0.8), (170.0, 0.1), (174.0, 0.7), (175.0, 0.1), (176.0, 0.7), (177.0, 0.1), (178.0, 0.7), (179.0, 0.1), (181.0, 0.6), (187.0, 0.7), (188.0, 0.1), (189.0, 7.9), (190.0, 7.0), (191.0, 7.4), (192.0, 2.0), (193.0, 7.5), (194.0, 1.2), (195.0, 0.3), (201.0, 0.7), (202.0, 0.8), (203.0, 5.0), (204.0, 19.8), (205.0, 8.2), (206.0, 15.8), (207.0, 2.7), (208.0, 0.7), (217.0, 2.8), (218.0, 13.7), (219.0, 50.1), (220.0, 8.9), (221.0, 2.4), (222.0, 0.3), (232.0, 1.3), (233.0, 12.7), (234.0, 100.0), (235.0, 18.6), (236.0, 5.4), (237.0, 0.5)]",3.5714285714285716
biological,"5-Hydroxymethyl-2,2,5-trimethyl-1,3-dioxane, TMS derivative",C11H24O3Si,O1CC(C)(COC1(C)C)CO[Si](C)(C)C,,"InChI=1S/C11H24O3Si/c1-10(2)12-7-11(3,8-13-10)9-14-15(4,5)6/h7-9H2,1-6H3",XDKDLRRTWWDQJX-UHFFFAOYSA-N,232.14947115799998,,,,MS1,,positive,"[(15.0, 15.9), (16.0, 0.2), (26.0, 0.3), (27.0, 4.6), (28.0, 1.0), (29.0, 13.0), (30.0, 0.4), (31.0, 3.3), (39.0, 6.1), (40.0, 12.5), (41.0, 14.4), (42.0, 3.4), (43.0, 27.2), (44.0, 3.0), (45.0, 1.4), (46.0, 0.1), (53.0, 5.4), (54.0, 9.3), (55.0, 100.0), (56.0, 7.3), (57.0, 13.6), (58.0, 15.0), (59.0, 4.1), (60.0, 3.3), (61.0, 0.3), (68.0, 1.5), (69.0, 4.9), (70.0, 2.5), (71.0, 3.2), (72.0, 11.3), (73.0, 26.3), (74.0, 12.4), (75.0, 3.0), (76.0, 0.5), (83.0, 1.0), (84.0, 2.3), (85.0, 4.1), (86.0, 0.7), (87.0, 3.3), (88.0, 7.2), (89.0, 4.9), (90.0, 0.7), (91.0, 0.1), (97.0, 0.4), (98.0, 4.0), (99.0, 4.0), (100.0, 0.4), (101.0, 0.6), (102.0, 0.7), (103.0, 2.8), (104.0, 0.3), (105.0, 0.6), (112.0, 2.0), (113.0, 11.4), (114.0, 3.7), (115.0, 1.8), (116.0, 0.2), (117.0, 0.4), (118.0, 0.7), (127.0, 2.4), (128.0, 10.2), (129.0, 8.9), (130.0, 1.3), (131.0, 0.7), (132.0, 0.3), (142.0, 1.0), (143.0, 11.5), (144.0, 8.3), (145.0, 1.0), (146.0, 0.8), (155.0, 0.4), (157.0, 0.4), (159.0, 0.9), (160.0, 0.1), (161.0, 0.1), (172.0, 0.4), (187.0, 0.9), (188.0, 0.1), (201.0, 0.4), (202.0, 2.8), (203.0, 0.4), (204.0, 0.1), (216.0, 3.2), (217.0, 22.0), (218.0, 4.1), (219.0, 1.1), (220.0, 0.1), (232.0, 48.2), (233.0, 8.6), (234.0, 2.5), (235.0, 0.3)]",3.5714285714285716
biological,"2-Aminooctanoic acid, TMS derivative",C11H25NO2Si,O=C(O[Si](C)(C)C)C(N)CCCCCC,,"InChI=1S/C11H25NO2Si/c1-5-6-7-8-9-10(12)11(13)14-15(2,3)4/h10H,5-9,12H2,1-4H3",YUEBWLLXROKBBP-UHFFFAOYSA-N,231.16545557,,,,MS1,,positive,"[(15.0, 17.0), (16.0, 0.1), (27.0, 22.3), (28.0, 3.6), (29.0, 62.8), (30.0, 14.3), (31.0, 0.7), (39.0, 0.6), (40.0, 1.5), (41.0, 30.2), (42.0, 17.2), (43.0, 64.8), (44.0, 14.7), (45.0, 1.9), (46.0, 1.0), (53.0, 2.5), (54.0, 3.6), (55.0, 15.4), (56.0, 16.2), (57.0, 62.2), (58.0, 62.6), (59.0, 9.6), (60.0, 5.1), (61.0, 1.6), (65.0, 0.6), (67.0, 0.8), (68.0, 2.3), (69.0, 8.5), (70.0, 11.5), (71.0, 12.3), (72.0, 5.6), (73.0, 44.3), (74.0, 17.4), (75.0, 8.0), (76.0, 1.1), (77.0, 0.2), (81.0, 0.7), (82.0, 1.4), (83.0, 2.9), (84.0, 2.7), (85.0, 7.0), (86.0, 6.4), (87.0, 1.6), (88.0, 1.2), (89.0, 3.2), (90.0, 0.5), (91.0, 0.3), (95.0, 0.6), (96.0, 2.3), (97.0, 1.2), (98.0, 1.9), (99.0, 3.4), (100.0, 3.5), (101.0, 0.9), (102.0, 2.0), (103.0, 0.9), (106.0, 0.4), (111.0, 0.1), (112.0, 1.0), (113.0, 2.5), (114.0, 33.2), (115.0, 3.4), (116.0, 3.1), (117.0, 3.6), (118.0, 0.6), (119.0, 0.1), (120.0, 0.3), (125.0, 0.7), (126.0, 2.2), (127.0, 0.1), (130.0, 0.9), (131.0, 4.9), (132.0, 1.2), (133.0, 0.2), (142.0, 3.7), (143.0, 0.4), (144.0, 0.7), (146.0, 5.7), (147.0, 2.0), (148.0, 0.4), (157.0, 0.6), (158.0, 1.6), (159.0, 0.3), (160.0, 0.1), (174.0, 0.6), (186.0, 2.0), (187.0, 0.2), (201.0, 0.6), (202.0, 0.7), (203.0, 0.1), (215.0, 0.6), (216.0, 13.5), (217.0, 2.2), (218.0, 0.6), (231.0, 100.0), (232.0, 17.7), (233.0, 5.2), (234.0, 0.5)]",3.5714285714285716
biological,"2-Ethylphenol, TMS derivative",C11H18OSi,O(C=1C=CC=CC1CC)[Si](C)(C)C,,"InChI=1S/C11H18OSi/c1-5-10-8-6-7-9-11(10)12-13(2,3)4/h6-9H,5H2,1-4H3",PXDBQALVNNGXPM-UHFFFAOYSA-N,194.112691726,,,,MS1,,positive,"[(14.0, 0.2), (15.0, 4.4), (26.0, 1.2), (27.0, 7.0), (28.0, 0.1), (29.0, 4.6), (30.0, 0.1), (39.0, 5.3), (40.0, 0.1), (43.0, 0.1), (51.0, 3.0), (52.0, 0.1), (55.0, 1.2), (56.0, 3.2), (57.0, 8.2), (58.0, 10.1), (59.0, 4.2), (60.0, 0.5), (61.0, 0.1), (63.0, 3.4), (64.0, 0.4), (72.0, 3.2), (73.0, 44.2), (74.0, 4.4), (75.0, 1.6), (77.0, 3.4), (78.0, 2.0), (79.0, 10.2), (80.0, 0.6), (84.0, 0.3), (86.0, 1.4), (87.0, 0.1), (89.0, 6.7), (90.0, 9.8), (91.0, 2.9), (92.0, 2.0), (93.0, 2.1), (94.0, 0.1), (95.0, 0.1), (99.0, 4.6), (100.0, 0.4), (101.0, 0.1), (103.0, 3.3), (104.0, 6.8), (105.0, 35.8), (106.0, 3.1), (107.0, 0.1), (114.0, 0.7), (120.0, 0.1), (121.0, 3.4), (122.0, 0.3), (123.0, 3.0), (124.0, 0.3), (125.0, 0.1), (139.0, 0.8), (140.0, 0.1), (149.0, 12.3), (150.0, 14.1), (151.0, 3.7), (152.0, 0.7), (153.0, 0.1), (164.0, 21.2), (165.0, 8.8), (166.0, 7.9), (167.0, 1.2), (168.0, 0.3), (177.0, 6.0), (178.0, 10.0), (179.0, 74.1), (180.0, 12.2), (181.0, 3.4), (182.0, 0.3), (192.0, 2.9), (193.0, 6.5), (194.0, 100.0), (195.0, 17.2), (196.0, 4.8), (197.0, 0.5)]",3.5714285714285716
biological,"5,5-Dimethyl-1,3-dioxane-2-ethanol, TMS derivative",C11H24O3Si,O1CC(C)(C)COC1CCO[Si](C)(C)C,,"InChI=1S/C11H24O3Si/c1-11(2)8-12-10(13-9-11)6-7-14-15(3,4)5/h10H,6-9H2,1-5H3",ICRFHYBLFREFLY-UHFFFAOYSA-N,232.14947115799998,,,,MS1,,positive,"[(14.0, 0.4), (15.0, 23.3), (16.0, 0.3), (27.0, 15.4), (28.0, 6.1), (29.0, 94.3), (30.0, 2.4), (31.0, 10.0), (32.0, 0.1), (39.0, 10.6), (40.0, 8.5), (41.0, 22.8), (42.0, 3.1), (43.0, 6.8), (44.0, 9.6), (45.0, 1.8), (46.0, 1.2), (52.0, 0.3), (53.0, 2.8), (54.0, 10.8), (55.0, 32.5), (56.0, 22.3), (57.0, 37.7), (58.0, 43.0), (59.0, 31.8), (60.0, 8.5), (61.0, 1.7), (62.0, 0.1), (68.0, 1.8), (69.0, 11.8), (70.0, 19.5), (71.0, 8.2), (72.0, 11.4), (73.0, 27.5), (74.0, 22.0), (75.0, 4.5), (76.0, 0.9), (77.0, 0.1), (84.0, 1.9), (85.0, 9.0), (86.0, 9.4), (87.0, 17.6), (88.0, 8.3), (89.0, 10.2), (90.0, 1.0), (91.0, 0.3), (95.0, 0.2), (97.0, 1.8), (98.0, 2.0), (99.0, 13.9), (100.0, 18.7), (101.0, 29.3), (102.0, 7.3), (103.0, 6.7), (104.0, 1.1), (105.0, 1.1), (106.0, 0.1), (113.0, 1.2), (114.0, 2.0), (115.0, 90.9), (116.0, 17.3), (117.0, 8.2), (118.0, 1.3), (119.0, 0.1), (120.0, 0.1), (127.0, 0.9), (128.0, 1.4), (129.0, 1.8), (130.0, 3.6), (131.0, 14.2), (132.0, 4.1), (133.0, 0.8), (134.0, 0.1), (142.0, 3.1), (143.0, 2.9), (144.0, 2.5), (145.0, 1.2), (146.0, 2.0), (147.0, 0.5), (148.0, 0.1), (159.0, 0.9), (160.0, 0.1), (161.0, 1.0), (162.0, 0.1), (171.0, 0.8), (172.0, 2.9), (173.0, 0.4), (174.0, 0.1), (186.0, 0.8), (187.0, 5.4), (188.0, 1.6), (189.0, 0.3), (201.0, 5.2), (202.0, 7.8), (203.0, 1.3), (204.0, 0.3), (216.0, 6.0), (217.0, 37.5), (218.0, 6.1), (219.0, 1.9), (220.0, 0.2), (232.0, 100.0), (233.0, 17.1), (234.0, 5.3), (235.0, 0.6)]",3.5714285714285716
biological,"4-Methoxybutanoic acid, TMS derivative",C8H18O3Si,O=C(O[Si](C)(C)C)CCCOC,,"InChI=1S/C8H18O3Si/c1-10-7-5-6-8(9)11-12(2,3)4/h5-7H2,1-4H3",FRISJHRZDIEVIW-UHFFFAOYSA-N,190.102520966,,,,MS1,,positive,"[(15.0, 13.5), (16.0, 0.1), (27.0, 0.3), (29.0, 3.6), (31.0, 2.9), (42.0, 0.5), (43.0, 6.6), (44.0, 6.3), (45.0, 35.3), (46.0, 0.8), (55.0, 2.8), (56.0, 3.7), (57.0, 9.2), (58.0, 19.5), (59.0, 50.4), (60.0, 2.3), (61.0, 0.1), (70.0, 2.5), (71.0, 0.1), (73.0, 100.0), (74.0, 31.3), (75.0, 13.7), (76.0, 1.6), (77.0, 0.3), (89.0, 4.7), (90.0, 1.9), (91.0, 0.3), (100.0, 6.8), (101.0, 62.2), (102.0, 6.9), (103.0, 3.7), (104.0, 0.4), (105.0, 0.1), (115.0, 3.1), (116.0, 0.3), (117.0, 4.0), (118.0, 0.3), (119.0, 0.1), (127.0, 3.1), (128.0, 0.3), (129.0, 3.1), (130.0, 0.3), (131.0, 0.1), (132.0, 6.4), (133.0, 0.6), (134.0, 0.2), (143.0, 3.8), (144.0, 0.4), (145.0, 20.6), (146.0, 2.4), (147.0, 1.0), (159.0, 12.5), (160.0, 20.5), (161.0, 2.8), (162.0, 0.9), (174.0, 6.2), (175.0, 35.2), (176.0, 4.8), (177.0, 1.6), (178.0, 0.1), (189.0, 18.5), (190.0, 67.5), (191.0, 10.1), (192.0, 3.2), (193.0, 0.3)]",3.5714285714285716
biological,"N-Hydroxy-1-(4-methylphenyl)propanimine, (Z)-, TMS derivative",C14H23NOSi,N(O[Si](C)(C)C)=C(C1=CC=C(C=C1)C)CCC,,"InChI=1S/C14H23NOSi/c1-6-7-14(15-16-17(3,4)5)13-10-8-12(2)9-11-13/h8-11H,6-7H2,1-5H3/b15-14-",ULCMOOUMYLWYAG-PFONDFGASA-N,249.154890886,,,,MS1,,positive,"[(14.0, 0.3), (15.0, 10.5), (16.0, 0.1), (26.0, 0.8), (27.0, 17.2), (28.0, 3.5), (29.0, 20.3), (30.0, 0.4), (38.0, 0.6), (39.0, 5.7), (40.0, 1.6), (41.0, 6.5), (42.0, 1.5), (43.0, 100.0), (44.0, 4.7), (45.0, 0.2), (50.0, 1.0), (51.0, 10.2), (52.0, 4.3), (53.0, 3.5), (54.0, 2.7), (55.0, 0.1), (56.0, 0.6), (57.0, 1.0), (58.0, 18.3), (59.0, 1.5), (60.0, 4.1), (61.0, 0.3), (62.0, 0.5), (63.0, 0.8), (64.0, 2.8), (65.0, 10.2), (66.0, 3.9), (67.0, 2.8), (68.0, 4.0), (69.0, 0.8), (71.0, 0.1), (72.0, 0.9), (73.0, 2.9), (74.0, 11.8), (75.0, 7.0), (76.0, 5.5), (77.0, 1.9), (78.0, 3.1), (79.0, 0.7), (80.0, 1.2), (84.0, 0.3), (88.0, 0.8), (89.0, 5.8), (90.0, 8.4), (91.0, 64.2), (92.0, 8.9), (93.0, 0.4), (94.0, 0.3), (99.0, 0.1), (100.0, 0.1), (101.0, 0.5), (102.0, 3.3), (103.0, 3.9), (104.0, 2.5), (105.0, 2.8), (106.0, 1.2), (110.0, 0.4), (111.0, 0.1), (114.0, 0.8), (115.0, 0.8), (116.0, 5.5), (117.0, 15.6), (118.0, 21.0), (119.0, 3.4), (120.0, 1.2), (127.0, 0.4), (128.0, 0.5), (130.0, 3.9), (131.0, 15.5), (132.0, 5.1), (133.0, 0.6), (134.0, 0.4), (135.0, 0.5), (143.0, 0.5), (144.0, 1.2), (145.0, 1.1), (146.0, 0.1), (150.0, 0.4), (158.0, 1.5), (159.0, 1.1), (160.0, 25.4), (161.0, 3.8), (162.0, 0.2), (175.0, 0.5), (176.0, 1.5), (177.0, 0.7), (178.0, 0.1), (180.0, 0.9), (181.0, 0.1), (190.0, 0.9), (191.0, 1.4), (192.0, 0.2), (202.0, 0.4), (204.0, 0.4), (205.0, 0.1), (219.0, 0.4), (234.0, 0.4), (249.0, 45.6), (250.0, 9.4), (251.0, 2.6), (252.0, 0.3)]",3.5714285714285716
biological,"Silane, tert-butoxytrimethyl-",C7H18OSi,O(C(C)(C)C)[Si](C)(C)C,,"InChI=1S/C7H18OSi/c1-7(2,3)8-9(4,5)6/h1-6H3",PGZGBYCKAOEPQZ-UHFFFAOYSA-N,146.11269172599998,,,,MS1,,positive,"[(15.0, 4.6), (27.0, 1.4), (29.0, 3.3), (39.0, 0.6), (41.0, 13.1), (42.0, 5.0), (43.0, 0.1), (55.0, 1.3), (56.0, 4.5), (57.0, 100.0), (58.0, 7.0), (59.0, 0.2), (73.0, 5.5), (74.0, 8.0), (75.0, 4.4), (76.0, 0.5), (77.0, 0.1), (87.0, 0.6), (88.0, 0.6), (89.0, 2.8), (90.0, 3.9), (91.0, 0.4), (92.0, 0.1), (100.0, 1.2), (101.0, 1.3), (102.0, 0.1), (114.0, 0.6), (115.0, 1.3), (116.0, 3.4), (117.0, 0.4), (118.0, 0.1), (129.0, 1.2), (130.0, 8.8), (131.0, 39.1), (132.0, 4.7), (133.0, 1.6), (134.0, 0.1), (144.0, 1.2), (145.0, 12.4), (146.0, 25.7), (147.0, 3.6), (148.0, 1.0)]",3.5714285714285716
